"","Country.Name","Indicator.Code","Year","Users"
"12888","Small states","IT.NET.USER.P2","2008",20.06902383
"12889","Sao Tome and Principe","IT.NET.USER.P2","2008",15.48
"12890","Suriname","IT.NET.USER.P2","2008",21.06
"12891","Slovak Republic","IT.NET.USER.P2","2008",66.05
"12892","Slovenia","IT.NET.USER.P2","2008",58
"12893","Sweden","IT.NET.USER.P2","2008",90
"12894","Swaziland","IT.NET.USER.P2","2008",6.85
"12895","Sint Maarten (Dutch part)","IT.NET.USER.P2","2008",0
"12896","Seychelles","IT.NET.USER.P2","2008",40.44
"12897","Syrian Arab Republic","IT.NET.USER.P2","2008",14
"12898","Turks and Caicos Islands","IT.NET.USER.P2","2008",0
"12899","Chad","IT.NET.USER.P2","2008",1.19
"12900","East Asia & Pacific (IDA & IBRD countries)","IT.NET.USER.P2","2008",19.50112271
"12901","Europe & Central Asia (IDA & IBRD countries)","IT.NET.USER.P2","2008",26.64793977
"12902","Togo","IT.NET.USER.P2","2008",2.4
"12903","Thailand","IT.NET.USER.P2","2008",18.2
"12904","Tajikistan","IT.NET.USER.P2","2008",8.78
"12905","Turkmenistan","IT.NET.USER.P2","2008",1.75
"12906","Latin America & the Caribbean (IDA & IBRD countries)","IT.NET.USER.P2","2008",26.66732789
"12907","Middle East & North Africa (IDA & IBRD countries)","IT.NET.USER.P2","2008",14.85277889
"12908","Timor-Leste","IT.NET.USER.P2","2008",0.1638768156
"12909","Tonga","IT.NET.USER.P2","2008",8.110769944
"12910","South Asia (IDA & IBRD)","IT.NET.USER.P2","2008",4.416823408
"12911","Sub-Saharan Africa (IDA & IBRD countries)","IT.NET.USER.P2","2008",5.616740719
"12912","Trinidad and Tobago","IT.NET.USER.P2","2008",34.8
"12913","Tunisia","IT.NET.USER.P2","2008",27.53
"12914","Turkey","IT.NET.USER.P2","2008",34.37
"12915","Tuvalu","IT.NET.USER.P2","2008",15
"12916","Tanzania","IT.NET.USER.P2","2008",1.9
"12917","Uganda","IT.NET.USER.P2","2008",7.9
"12918","Ukraine","IT.NET.USER.P2","2008",11
"12919","Upper middle income","IT.NET.USER.P2","2008",23.27344287
"12920","Uruguay","IT.NET.USER.P2","2008",39.3
"12921","United States","IT.NET.USER.P2","2008",74
"12922","Uzbekistan","IT.NET.USER.P2","2008",9.080114523
"12923","St. Vincent and the Grenadines","IT.NET.USER.P2","2008",21
"12924","Venezuela, RB","IT.NET.USER.P2","2008",25.88
"12925","British Virgin Islands","IT.NET.USER.P2","2008",0
"12926","Virgin Islands (U.S.)","IT.NET.USER.P2","2008",27.36177742
"12927","Vietnam","IT.NET.USER.P2","2008",23.92
"12928","Vanuatu","IT.NET.USER.P2","2008",7.269119923
"12929","West Bank and Gaza","IT.NET.USER.P2","2008",24.358
"12930","World","IT.NET.USER.P2","2008",23.26467234
"12931","Samoa","IT.NET.USER.P2","2008",5.031615316
"12932","Yemen, Rep.","IT.NET.USER.P2","2008",6.89
"12933","South Africa","IT.NET.USER.P2","2008",8.43
"12934","Congo, Dem. Rep.","IT.NET.USER.P2","2008",0.44
"12935","Zambia","IT.NET.USER.P2","2008",5.55
"12936","Zimbabwe","IT.NET.USER.P2","2008",3.5
"12937","Aruba","IT.NET.USER.P2","2009",58
"12938","Andorra","IT.NET.USER.P2","2009",78.53
"12939","Afghanistan","IT.NET.USER.P2","2009",3.55
"12940","Angola","IT.NET.USER.P2","2009",2.3
"12941","Albania","IT.NET.USER.P2","2009",41.2
"12942","Arab World","IT.NET.USER.P2","2009",21.5453539
"12943","United Arab Emirates","IT.NET.USER.P2","2009",64
"12944","Argentina","IT.NET.USER.P2","2009",34
"12945","Armenia","IT.NET.USER.P2","2009",15.3
"12946","American Samoa","IT.NET.USER.P2","2009",0
"12947","Antigua and Barbuda","IT.NET.USER.P2","2009",42
"12948","Australia","IT.NET.USER.P2","2009",74.25
"12949","Austria","IT.NET.USER.P2","2009",73.45
"12950","Azerbaijan","IT.NET.USER.P2","2009",27.4
"12951","Burundi","IT.NET.USER.P2","2009",0.9
"12952","Belgium","IT.NET.USER.P2","2009",70
"12953","Benin","IT.NET.USER.P2","2009",2.24
"12954","Burkina Faso","IT.NET.USER.P2","2009",1.13
"12955","Bangladesh","IT.NET.USER.P2","2009",3.1
"12956","Bulgaria","IT.NET.USER.P2","2009",45
"12957","Bahrain","IT.NET.USER.P2","2009",53
"12958","Bahamas, The","IT.NET.USER.P2","2009",33.88
"12959","Bosnia and Herzegovina","IT.NET.USER.P2","2009",37.74
"12960","Belarus","IT.NET.USER.P2","2009",27.43
"12961","Belize","IT.NET.USER.P2","2009",27.2
"12962","Bermuda","IT.NET.USER.P2","2009",83.25
"12963","Bolivia","IT.NET.USER.P2","2009",16.8
"12964","Brazil","IT.NET.USER.P2","2009",39.22
"12965","Barbados","IT.NET.USER.P2","2009",64.7
"12966","Brunei Darussalam","IT.NET.USER.P2","2009",49
"12967","Bhutan","IT.NET.USER.P2","2009",7.17
"12968","Botswana","IT.NET.USER.P2","2009",6.15
"12969","Central African Republic","IT.NET.USER.P2","2009",1.8
"12970","Canada","IT.NET.USER.P2","2009",80.3
"12971","Central Europe and the Baltics","IT.NET.USER.P2","2009",54.87022447
"12972","Switzerland","IT.NET.USER.P2","2009",81.3
"12973","Channel Islands","IT.NET.USER.P2","2009",0
"12974","Chile","IT.NET.USER.P2","2009",41.56
"12975","China","IT.NET.USER.P2","2009",28.9
"12976","Cote d'Ivoire","IT.NET.USER.P2","2009",2
"12977","Cameroon","IT.NET.USER.P2","2009",3.84
"12978","Congo, Rep.","IT.NET.USER.P2","2009",4.5
"12979","Colombia","IT.NET.USER.P2","2009",30
"12980","Comoros","IT.NET.USER.P2","2009",3.5
"12981","Cabo Verde","IT.NET.USER.P2","2009",21
"12982","Costa Rica","IT.NET.USER.P2","2009",34.33
"12983","Caribbean small states","IT.NET.USER.P2","2009",31.92694997
"12984","Cuba","IT.NET.USER.P2","2009",14.33
"12985","Curacao","IT.NET.USER.P2","2009",0
"12986","Cayman Islands","IT.NET.USER.P2","2009",64.5
"12987","Cyprus","IT.NET.USER.P2","2009",49.81
"12988","Czech Republic","IT.NET.USER.P2","2009",64.43
"12989","Germany","IT.NET.USER.P2","2009",79
"12990","Djibouti","IT.NET.USER.P2","2009",4
"12991","Dominica","IT.NET.USER.P2","2009",42.02
"12992","Denmark","IT.NET.USER.P2","2009",86.84
"12993","Dominican Republic","IT.NET.USER.P2","2009",27.72
"12994","Algeria","IT.NET.USER.P2","2009",11.23
"12995","East Asia & Pacific (excluding high income)","IT.NET.USER.P2","2009",23.76826305
"12996","Early-demographic dividend","IT.NET.USER.P2","2009",9.712751899
"12997","East Asia & Pacific","IT.NET.USER.P2","2009",29.5123239
"12998","Europe & Central Asia (excluding high income)","IT.NET.USER.P2","2009",27.49027347
"12999","Europe & Central Asia","IT.NET.USER.P2","2009",50.5657966
"13000","Ecuador","IT.NET.USER.P2","2009",24.6
"13001","Egypt, Arab Rep.","IT.NET.USER.P2","2009",20
"13002","Euro area","IT.NET.USER.P2","2009",67.11518705
"13003","Eritrea","IT.NET.USER.P2","2009",0.54
"13004","Spain","IT.NET.USER.P2","2009",62.4
"13005","Estonia","IT.NET.USER.P2","2009",72.5
"13006","Ethiopia","IT.NET.USER.P2","2009",0.54
"13007","European Union","IT.NET.USER.P2","2009",67.2146427
"13008","Fragile and conflict affected situations","IT.NET.USER.P2","2009",3.823669139
"13009","Finland","IT.NET.USER.P2","2009",82.49
"13010","Fiji","IT.NET.USER.P2","2009",17
"13011","France","IT.NET.USER.P2","2009",71.58
"13012","Faroe Islands","IT.NET.USER.P2","2009",75.18
"13013","Micronesia, Fed. Sts.","IT.NET.USER.P2","2009",15.35
"13014","Gabon","IT.NET.USER.P2","2009",6.7
"13015","United Kingdom","IT.NET.USER.P2","2009",83.56
"13016","Georgia","IT.NET.USER.P2","2009",20.07
"13017","Ghana","IT.NET.USER.P2","2009",5.44
"13018","Gibraltar","IT.NET.USER.P2","2009",65.07
"13019","Guinea","IT.NET.USER.P2","2009",0.94
"13020","Gambia, The","IT.NET.USER.P2","2009",7.63
"13021","Guinea-Bissau","IT.NET.USER.P2","2009",2.303280592
"13022","Equatorial Guinea","IT.NET.USER.P2","2009",2.13
"13023","Greece","IT.NET.USER.P2","2009",42.4
"13024","Grenada","IT.NET.USER.P2","2009",24.05
"13025","Greenland","IT.NET.USER.P2","2009",62.83
"13026","Guatemala","IT.NET.USER.P2","2009",9.3
"13027","Guam","IT.NET.USER.P2","2009",50.64202838
"13028","Guyana","IT.NET.USER.P2","2009",23.9
"13029","High income","IT.NET.USER.P2","2009",70.11072051
"13030","Hong Kong SAR, China","IT.NET.USER.P2","2009",69.4
"13031","Honduras","IT.NET.USER.P2","2009",9.8
"13032","Heavily indebted poor countries (HIPC)","IT.NET.USER.P2","2009",3.153333335
"13033","Croatia","IT.NET.USER.P2","2009",50.58
"13034","Haiti","IT.NET.USER.P2","2009",8.1
"13035","Hungary","IT.NET.USER.P2","2009",62
"13036","IBRD only","IT.NET.USER.P2","2009",20.32583252
"13037","IDA & IBRD total","IT.NET.USER.P2","2009",17.21035701
"13038","IDA total","IT.NET.USER.P2","2009",7.802639182
"13039","IDA blend","IT.NET.USER.P2","2009",14.72137665
"13040","Indonesia","IT.NET.USER.P2","2009",6.92
"13041","IDA only","IT.NET.USER.P2","2009",3.710439473
"13042","Isle of Man","IT.NET.USER.P2","2009",0
"13043","India","IT.NET.USER.P2","2009",5.12
"13044","Not classified","IT.NET.USER.P2","2009",0
"13045","Ireland","IT.NET.USER.P2","2009",67.38
"13046","Iran, Islamic Rep.","IT.NET.USER.P2","2009",13.8
"13047","Iraq","IT.NET.USER.P2","2009",1.06
"13048","Iceland","IT.NET.USER.P2","2009",93
"13049","Israel","IT.NET.USER.P2","2009",63.12
"13050","Italy","IT.NET.USER.P2","2009",48.83
"13051","Jamaica","IT.NET.USER.P2","2009",24.3
"13052","Jordan","IT.NET.USER.P2","2009",26
"13053","Japan","IT.NET.USER.P2","2009",78
"13054","Kazakhstan","IT.NET.USER.P2","2009",18.2
"13055","Kenya","IT.NET.USER.P2","2009",10.04
"13056","Kyrgyz Republic","IT.NET.USER.P2","2009",16
"13057","Cambodia","IT.NET.USER.P2","2009",0.53
"13058","Kiribati","IT.NET.USER.P2","2009",8.97
"13059","St. Kitts and Nevis","IT.NET.USER.P2","2009",55.7
"13060","Korea, Rep.","IT.NET.USER.P2","2009",81.6
"13061","Kosovo","IT.NET.USER.P2","2009",0
"13062","Kuwait","IT.NET.USER.P2","2009",50.8
"13063","Latin America & Caribbean (excluding high income)","IT.NET.USER.P2","2009",30.52083211
"13064","Lao PDR","IT.NET.USER.P2","2009",6
"13065","Lebanon","IT.NET.USER.P2","2009",30.14
"13066","Liberia","IT.NET.USER.P2","2009",2
"13067","Libya","IT.NET.USER.P2","2009",10.8
"13068","St. Lucia","IT.NET.USER.P2","2009",36
"13069","Latin America & Caribbean","IT.NET.USER.P2","2009",31.03430413
"13070","Least developed countries: UN classification","IT.NET.USER.P2","2009",2.70237865
"13071","Low income","IT.NET.USER.P2","2009",2.366428996
"13072","Liechtenstein","IT.NET.USER.P2","2009",75
"13073","Sri Lanka","IT.NET.USER.P2","2009",8.78
"13074","Lower middle income","IT.NET.USER.P2","2009",8.662123806
"13075","Low & middle income","IT.NET.USER.P2","2009",16.73692172
"13076","Lesotho","IT.NET.USER.P2","2009",3.72
"13077","Late-demographic dividend","IT.NET.USER.P2","2009",30.59873665
"13078","Lithuania","IT.NET.USER.P2","2009",59.76
"13079","Luxembourg","IT.NET.USER.P2","2009",87.31
"13080","Latvia","IT.NET.USER.P2","2009",66.84
"13081","Macao SAR, China","IT.NET.USER.P2","2009",54
"13082","St. Martin (French part)","IT.NET.USER.P2","2009",0
"13083","Morocco","IT.NET.USER.P2","2009",41.3
"13084","Monaco","IT.NET.USER.P2","2009",70.1
"13085","Moldova","IT.NET.USER.P2","2009",27.5
"13086","Madagascar","IT.NET.USER.P2","2009",1.63
"13087","Maldives","IT.NET.USER.P2","2009",24.8
"13088","Middle East & North Africa","IT.NET.USER.P2","2009",21.59770331
"13089","Mexico","IT.NET.USER.P2","2009",26.34
"13090","Marshall Islands","IT.NET.USER.P2","2009",5.6
"13091","Middle income","IT.NET.USER.P2","2009",18.21968268
"13092","Macedonia, FYR","IT.NET.USER.P2","2009",51.77
"13093","Mali","IT.NET.USER.P2","2009",1.8
"13094","Malta","IT.NET.USER.P2","2009",58.86
"13095","Myanmar","IT.NET.USER.P2","2009",0.22
"13096","Middle East & North Africa (excluding high income)","IT.NET.USER.P2","2009",17.67142463
"13097","Montenegro","IT.NET.USER.P2","2009",35.1
"13098","Mongolia","IT.NET.USER.P2","2009",10
"13099","Northern Mariana Islands","IT.NET.USER.P2","2009",0
"13100","Mozambique","IT.NET.USER.P2","2009",2.68
"13101","Mauritania","IT.NET.USER.P2","2009",2.28
"13102","Mauritius","IT.NET.USER.P2","2009",22.51
"13103","Malawi","IT.NET.USER.P2","2009",1.07
"13104","Malaysia","IT.NET.USER.P2","2009",55.9
"13105","North America","IT.NET.USER.P2","2009",71.91664651
"13106","Namibia","IT.NET.USER.P2","2009",6.5
"13107","New Caledonia","IT.NET.USER.P2","2009",33.99
"13108","Niger","IT.NET.USER.P2","2009",0.76
"13109","Nigeria","IT.NET.USER.P2","2009",20
"13110","Nicaragua","IT.NET.USER.P2","2009",7.3
"13111","Netherlands","IT.NET.USER.P2","2009",89.63
"13112","Norway","IT.NET.USER.P2","2009",92.08
"13113","Nepal","IT.NET.USER.P2","2009",1.97
"13114","Nauru","IT.NET.USER.P2","2009",0
"13115","New Zealand","IT.NET.USER.P2","2009",79.7
"13116","OECD members","IT.NET.USER.P2","2009",65.32168712
"13117","Oman","IT.NET.USER.P2","2009",26.8
"13118","Other small states","IT.NET.USER.P2","2009",20.88571962
"13119","Pakistan","IT.NET.USER.P2","2009",7.5
"13120","Panama","IT.NET.USER.P2","2009",39.08
"13121","Peru","IT.NET.USER.P2","2009",31.4
"13122","Philippines","IT.NET.USER.P2","2009",9
"13123","Palau","IT.NET.USER.P2","2009",0
"13124","Papua New Guinea","IT.NET.USER.P2","2009",1.61
"13125","Poland","IT.NET.USER.P2","2009",58.97
"13126","Pre-demographic dividend","IT.NET.USER.P2","2009",7.149746509
"13127","Puerto Rico","IT.NET.USER.P2","2009",41.5
"13128","Korea, Dem. People’s Rep.","IT.NET.USER.P2","2009",0
"13129","Portugal","IT.NET.USER.P2","2009",48.27
"13130","Paraguay","IT.NET.USER.P2","2009",18.9
"13131","Pacific island small states","IT.NET.USER.P2","2009",10.87792033
"13132","Post-demographic dividend","IT.NET.USER.P2","2009",68.84253724
"13133","French Polynesia","IT.NET.USER.P2","2009",44.6
"13134","Qatar","IT.NET.USER.P2","2009",53.1
"13135","Romania","IT.NET.USER.P2","2009",36.6
"13136","Russian Federation","IT.NET.USER.P2","2009",29
"13137","Rwanda","IT.NET.USER.P2","2009",7.7
"13138","South Asia","IT.NET.USER.P2","2009",5.157112647
"13139","Saudi Arabia","IT.NET.USER.P2","2009",38
"13140","Sudan","IT.NET.USER.P2","2009",0
"13141","Senegal","IT.NET.USER.P2","2009",7.5
"13142","Singapore","IT.NET.USER.P2","2009",69
"13143","Solomon Islands","IT.NET.USER.P2","2009",4
"13144","Sierra Leone","IT.NET.USER.P2","2009",0.26
"13145","El Salvador","IT.NET.USER.P2","2009",12.11
"13146","San Marino","IT.NET.USER.P2","2009",54.21
"13147","Somalia","IT.NET.USER.P2","2009",1.160610542
"13148","Serbia","IT.NET.USER.P2","2009",38.1
"13149","Sub-Saharan Africa (excluding high income)","IT.NET.USER.P2","2009",6.922015421
"13150","South Sudan","IT.NET.USER.P2","2009",0
"13151","Sub-Saharan Africa","IT.NET.USER.P2","2009",6.922015421
"13152","Small states","IT.NET.USER.P2","2009",22.48638207
"13153","Sao Tome and Principe","IT.NET.USER.P2","2009",16.41
"13154","Suriname","IT.NET.USER.P2","2009",31.36
"13155","Slovak Republic","IT.NET.USER.P2","2009",70
"13156","Slovenia","IT.NET.USER.P2","2009",64
"13157","Sweden","IT.NET.USER.P2","2009",91
"13158","Swaziland","IT.NET.USER.P2","2009",8.94
"13159","Sint Maarten (Dutch part)","IT.NET.USER.P2","2009",0
"13160","Seychelles","IT.NET.USER.P2","2009",0
"13161","Syrian Arab Republic","IT.NET.USER.P2","2009",17.3
"13162","Turks and Caicos Islands","IT.NET.USER.P2","2009",0
"13163","Chad","IT.NET.USER.P2","2009",1.5
"13164","East Asia & Pacific (IDA & IBRD countries)","IT.NET.USER.P2","2009",24.06571995
"13165","Europe & Central Asia (IDA & IBRD countries)","IT.NET.USER.P2","2009",30.44366631
"13166","Togo","IT.NET.USER.P2","2009",2.6
"13167","Thailand","IT.NET.USER.P2","2009",20.1
"13168","Tajikistan","IT.NET.USER.P2","2009",10.07
"13169","Turkmenistan","IT.NET.USER.P2","2009",1.95
"13170","Latin America & the Caribbean (IDA & IBRD countries)","IT.NET.USER.P2","2009",31.27015221
"13171","Middle East & North Africa (IDA & IBRD countries)","IT.NET.USER.P2","2009",17.4928668
"13172","Timor-Leste","IT.NET.USER.P2","2009",0.1852515098
"13173","Tonga","IT.NET.USER.P2","2009",10
"13174","South Asia (IDA & IBRD)","IT.NET.USER.P2","2009",5.157112647
"13175","Sub-Saharan Africa (IDA & IBRD countries)","IT.NET.USER.P2","2009",6.922015421
"13176","Trinidad and Tobago","IT.NET.USER.P2","2009",44.3
"13177","Tunisia","IT.NET.USER.P2","2009",34.07
"13178","Turkey","IT.NET.USER.P2","2009",36.4
"13179","Tuvalu","IT.NET.USER.P2","2009",20
"13180","Tanzania","IT.NET.USER.P2","2009",2.4
"13181","Uganda","IT.NET.USER.P2","2009",9.78
"13182","Ukraine","IT.NET.USER.P2","2009",17.9
"13183","Upper middle income","IT.NET.USER.P2","2009",28.2460555
"13184","Uruguay","IT.NET.USER.P2","2009",41.8
"13185","United States","IT.NET.USER.P2","2009",71
"13186","Uzbekistan","IT.NET.USER.P2","2009",11.9
"13187","St. Vincent and the Grenadines","IT.NET.USER.P2","2009",31
"13188","Venezuela, RB","IT.NET.USER.P2","2009",32.7
"13189","British Virgin Islands","IT.NET.USER.P2","2009",36
"13190","Virgin Islands (U.S.)","IT.NET.USER.P2","2009",27.39650968
"13191","Vietnam","IT.NET.USER.P2","2009",26.55
"13192","Vanuatu","IT.NET.USER.P2","2009",7.5
"13193","West Bank and Gaza","IT.NET.USER.P2","2009",32.23
"13194","World","IT.NET.USER.P2","2009",25.75526069
"13195","Samoa","IT.NET.USER.P2","2009",6
"13196","Yemen, Rep.","IT.NET.USER.P2","2009",9.96
"13197","South Africa","IT.NET.USER.P2","2009",10
"13198","Congo, Dem. Rep.","IT.NET.USER.P2","2009",0.56
"13199","Zambia","IT.NET.USER.P2","2009",6.31
"13200","Zimbabwe","IT.NET.USER.P2","2009",4
"13201","Aruba","IT.NET.USER.P2","2010",62
"13202","Andorra","IT.NET.USER.P2","2010",81
"13203","Afghanistan","IT.NET.USER.P2","2010",4
"13204","Angola","IT.NET.USER.P2","2010",2.8
"13205","Albania","IT.NET.USER.P2","2010",45
"13206","Arab World","IT.NET.USER.P2","2010",24.5357799
"13207","United Arab Emirates","IT.NET.USER.P2","2010",68
"13208","Argentina","IT.NET.USER.P2","2010",45
"13209","Armenia","IT.NET.USER.P2","2010",25
"13210","American Samoa","IT.NET.USER.P2","2010",0
"13211","Antigua and Barbuda","IT.NET.USER.P2","2010",47
"13212","Australia","IT.NET.USER.P2","2010",76
"13213","Austria","IT.NET.USER.P2","2010",75.17
"13214","Azerbaijan","IT.NET.USER.P2","2010",46
"13215","Burundi","IT.NET.USER.P2","2010",1
"13216","Belgium","IT.NET.USER.P2","2010",75
"13217","Benin","IT.NET.USER.P2","2010",3.13
"13218","Burkina Faso","IT.NET.USER.P2","2010",2.4
"13219","Bangladesh","IT.NET.USER.P2","2010",3.7
"13220","Bulgaria","IT.NET.USER.P2","2010",46.23
"13221","Bahrain","IT.NET.USER.P2","2010",55
"13222","Bahamas, The","IT.NET.USER.P2","2010",43
"13223","Bosnia and Herzegovina","IT.NET.USER.P2","2010",42.75
"13224","Belarus","IT.NET.USER.P2","2010",31.8
"13225","Belize","IT.NET.USER.P2","2010",28.2
"13226","Bermuda","IT.NET.USER.P2","2010",84.21
"13227","Bolivia","IT.NET.USER.P2","2010",22.4
"13228","Brazil","IT.NET.USER.P2","2010",40.65
"13229","Barbados","IT.NET.USER.P2","2010",65.1
"13230","Brunei Darussalam","IT.NET.USER.P2","2010",53
"13231","Bhutan","IT.NET.USER.P2","2010",13.6
"13232","Botswana","IT.NET.USER.P2","2010",6
"13233","Central African Republic","IT.NET.USER.P2","2010",2
"13234","Canada","IT.NET.USER.P2","2010",80.3
"13235","Central Europe and the Baltics","IT.NET.USER.P2","2010",58.35016696
"13236","Switzerland","IT.NET.USER.P2","2010",83.9
"13237","Channel Islands","IT.NET.USER.P2","2010",0
"13238","Chile","IT.NET.USER.P2","2010",45
"13239","China","IT.NET.USER.P2","2010",34.3
"13240","Cote d'Ivoire","IT.NET.USER.P2","2010",2.7
"13241","Cameroon","IT.NET.USER.P2","2010",4.3
"13242","Congo, Rep.","IT.NET.USER.P2","2010",5
"13243","Colombia","IT.NET.USER.P2","2010",36.5
"13244","Comoros","IT.NET.USER.P2","2010",5.1
"13245","Cabo Verde","IT.NET.USER.P2","2010",30
"13246","Costa Rica","IT.NET.USER.P2","2010",36.5
"13247","Caribbean small states","IT.NET.USER.P2","2010",35.74316613
"13248","Cuba","IT.NET.USER.P2","2010",15.9
"13249","Curacao","IT.NET.USER.P2","2010",0
"13250","Cayman Islands","IT.NET.USER.P2","2010",66
"13251","Cyprus","IT.NET.USER.P2","2010",52.99
"13252","Czech Republic","IT.NET.USER.P2","2010",68.82
"13253","Germany","IT.NET.USER.P2","2010",82
"13254","Djibouti","IT.NET.USER.P2","2010",6.5
"13255","Dominica","IT.NET.USER.P2","2010",47.45
"13256","Denmark","IT.NET.USER.P2","2010",88.72
"13257","Dominican Republic","IT.NET.USER.P2","2010",31.4
"13258","Algeria","IT.NET.USER.P2","2010",12.5
"13259","East Asia & Pacific (excluding high income)","IT.NET.USER.P2","2010",28.95605646
"13260","Early-demographic dividend","IT.NET.USER.P2","2010",12.84658925
"13261","East Asia & Pacific","IT.NET.USER.P2","2010",34.2294861
"13262","Europe & Central Asia (excluding high income)","IT.NET.USER.P2","2010",35.6603017
"13263","Europe & Central Asia","IT.NET.USER.P2","2010",56.11814625
"13264","Ecuador","IT.NET.USER.P2","2010",29.03
"13265","Egypt, Arab Rep.","IT.NET.USER.P2","2010",21.6
"13266","Euro area","IT.NET.USER.P2","2010",71.02191736
"13267","Eritrea","IT.NET.USER.P2","2010",0.61
"13268","Spain","IT.NET.USER.P2","2010",65.8
"13269","Estonia","IT.NET.USER.P2","2010",74.1
"13270","Ethiopia","IT.NET.USER.P2","2010",0.75
"13271","European Union","IT.NET.USER.P2","2010",70.63089596
"13272","Fragile and conflict affected situations","IT.NET.USER.P2","2010",6.145980059
"13273","Finland","IT.NET.USER.P2","2010",86.89
"13274","Fiji","IT.NET.USER.P2","2010",20
"13275","France","IT.NET.USER.P2","2010",77.28
"13276","Faroe Islands","IT.NET.USER.P2","2010",75.2
"13277","Micronesia, Fed. Sts.","IT.NET.USER.P2","2010",20
"13278","Gabon","IT.NET.USER.P2","2010",7.23
"13279","United Kingdom","IT.NET.USER.P2","2010",85
"13280","Georgia","IT.NET.USER.P2","2010",26.9
"13281","Ghana","IT.NET.USER.P2","2010",7.8
"13282","Gibraltar","IT.NET.USER.P2","2010",65
"13283","Guinea","IT.NET.USER.P2","2010",1
"13284","Gambia, The","IT.NET.USER.P2","2010",9.2
"13285","Guinea-Bissau","IT.NET.USER.P2","2010",2.45
"13286","Equatorial Guinea","IT.NET.USER.P2","2010",6
"13287","Greece","IT.NET.USER.P2","2010",44.4
"13288","Grenada","IT.NET.USER.P2","2010",27
"13289","Greenland","IT.NET.USER.P2","2010",63
"13290","Guatemala","IT.NET.USER.P2","2010",10.5
"13291","Guam","IT.NET.USER.P2","2010",54.04
"13292","Guyana","IT.NET.USER.P2","2010",29.9
"13293","High income","IT.NET.USER.P2","2010",72.21669317
"13294","Hong Kong SAR, China","IT.NET.USER.P2","2010",72
"13295","Honduras","IT.NET.USER.P2","2010",11.09
"13296","Heavily indebted poor countries (HIPC)","IT.NET.USER.P2","2010",4.929978865
"13297","Croatia","IT.NET.USER.P2","2010",56.55
"13298","Haiti","IT.NET.USER.P2","2010",8.37
"13299","Hungary","IT.NET.USER.P2","2010",65
"13300","IBRD only","IT.NET.USER.P2","2010",24.88891151
"13301","IDA & IBRD total","IT.NET.USER.P2","2010",20.99379112
"13302","IDA total","IT.NET.USER.P2","2010",9.709354243
"13303","IDA blend","IT.NET.USER.P2","2010",17.32243799
"13304","Indonesia","IT.NET.USER.P2","2010",10.92
"13305","IDA only","IT.NET.USER.P2","2010",5.431792155
"13306","Isle of Man","IT.NET.USER.P2","2010",0
"13307","India","IT.NET.USER.P2","2010",7.5
"13308","Not classified","IT.NET.USER.P2","2010",0
"13309","Ireland","IT.NET.USER.P2","2010",69.85
"13310","Iran, Islamic Rep.","IT.NET.USER.P2","2010",15.9
"13311","Iraq","IT.NET.USER.P2","2010",2.5
"13312","Iceland","IT.NET.USER.P2","2010",93.39
"13313","Israel","IT.NET.USER.P2","2010",67.5
"13314","Italy","IT.NET.USER.P2","2010",53.68
"13315","Jamaica","IT.NET.USER.P2","2010",27.67
"13316","Jordan","IT.NET.USER.P2","2010",27.2
"13317","Japan","IT.NET.USER.P2","2010",78.21
"13318","Kazakhstan","IT.NET.USER.P2","2010",31.6
"13319","Kenya","IT.NET.USER.P2","2010",14
"13320","Kyrgyz Republic","IT.NET.USER.P2","2010",16.3
"13321","Cambodia","IT.NET.USER.P2","2010",1.26
"13322","Kiribati","IT.NET.USER.P2","2010",9.07
"13323","St. Kitts and Nevis","IT.NET.USER.P2","2010",63
"13324","Korea, Rep.","IT.NET.USER.P2","2010",83.7
"13325","Kosovo","IT.NET.USER.P2","2010",0
"13326","Kuwait","IT.NET.USER.P2","2010",61.4
"13327","Latin America & Caribbean (excluding high income)","IT.NET.USER.P2","2010",34.19612572
"13328","Lao PDR","IT.NET.USER.P2","2010",7
"13329","Lebanon","IT.NET.USER.P2","2010",43.68
"13330","Liberia","IT.NET.USER.P2","2010",2.3
"13331","Libya","IT.NET.USER.P2","2010",14
"13332","St. Lucia","IT.NET.USER.P2","2010",43.3
"13333","Latin America & Caribbean","IT.NET.USER.P2","2010",34.70962205
"13334","Least developed countries: UN classification","IT.NET.USER.P2","2010",4.303147709
"13335","Low income","IT.NET.USER.P2","2010",3.331478558
"13336","Liechtenstein","IT.NET.USER.P2","2010",80
"13337","Sri Lanka","IT.NET.USER.P2","2010",12
"13338","Lower middle income","IT.NET.USER.P2","2010",11.79512028
"13339","Low & middle income","IT.NET.USER.P2","2010",20.51092908
"13340","Lesotho","IT.NET.USER.P2","2010",3.86
"13341","Late-demographic dividend","IT.NET.USER.P2","2010",36.03501964
"13342","Lithuania","IT.NET.USER.P2","2010",62.12
"13343","Luxembourg","IT.NET.USER.P2","2010",90.62
"13344","Latvia","IT.NET.USER.P2","2010",68.42
"13345","Macao SAR, China","IT.NET.USER.P2","2010",55.198
"13346","St. Martin (French part)","IT.NET.USER.P2","2010",0
"13347","Morocco","IT.NET.USER.P2","2010",52
"13348","Monaco","IT.NET.USER.P2","2010",75
"13349","Moldova","IT.NET.USER.P2","2010",32.3
"13350","Madagascar","IT.NET.USER.P2","2010",1.7
